Attaching to elk_filebeat_1, elk_metricbeat_1, elk_logstash_1, elk_kibana_1, elk_elasticsearch_1
[33mmetricbeat_1     |[0m 2019-06-11T06:16:52.458Z	INFO	instance/beat.go:571	Home path: [/usr/share/metricbeat] Config path: [/usr/share/metricbeat] Data path: [/usr/share/metricbeat/data] Logs path: [/usr/share/metricbeat/logs]
[31melasticsearch_1  |[0m {"type": "server", "timestamp": "2019-06-11T06:18:32,813+0000", "level": "INFO", "component": "o.e.c.m.MetaDataMappingService", "cluster.name": "docker-cluster", "node.name": "5622c4225c4c", "cluster.uuid": "v6GTjVVZRD-1J3J2b1sHOA", "node.id": "6HQLVW6yQDGfJ65e4HLgKQ",  "message": "[.watcher-history-9-2019.06.11/MjvpzaZmQB67pc4tcqz_oA] update_mapping [_doc]"  }
[31melasticsearch_1  |[0m {"type": "server", "timestamp": "2019-06-11T06:18:32,889+0000", "level": "INFO", "component": "o.e.c.m.MetaDataMappingService", "cluster.name": "docker-cluster", "node.name": "5622c4225c4c", "cluster.uuid": "v6GTjVVZRD-1J3J2b1sHOA", "node.id": "6HQLVW6yQDGfJ65e4HLgKQ",  "message": "[.watcher-history-9-2019.06.11/MjvpzaZmQB67pc4tcqz_oA] update_mapping [_doc]"  }
[31melasticsearch_1  |[0m {"type": "server", "timestamp": "2019-06-11T06:18:33,474+0000", "level": "INFO", "component": "o.e.c.m.MetaDataMappingService", "cluster.name": "docker-cluster", "node.name": "5622c4225c4c", "cluster.uuid": "v6GTjVVZRD-1J3J2b1sHOA", "node.id": "6HQLVW6yQDGfJ65e4HLgKQ",  "message": "[.watcher-history-9-2019.06.11/MjvpzaZmQB67pc4tcqz_oA] update_mapping [_doc]"  }
[32mlogstash_1       |[0m Sending Logstash logs to /usr/share/logstash/logs which is now configured via log4j2.properties
[32mlogstash_1       |[0m [2019-06-11T06:17:26,886][INFO ][logstash.setting.writabledirectory] Creating directory {:setting=>"path.queue", :path=>"/usr/share/logstash/data/queue"}
[32mlogstash_1       |[0m [2019-06-11T06:17:26,930][INFO ][logstash.setting.writabledirectory] Creating directory {:setting=>"path.dead_letter_queue", :path=>"/usr/share/logstash/data/dead_letter_queue"}
[32mlogstash_1       |[0m [2019-06-11T06:17:27,635][INFO ][logstash.runner          ] Starting Logstash {"logstash.version"=>"7.1.1"}
[32mlogstash_1       |[0m [2019-06-11T06:17:27,680][INFO ][logstash.agent           ] No persistent UUID file found. Generating new UUID {:uuid=>"9525d446-2129-4fb9-a528-f1cd5294528f", :path=>"/usr/share/logstash/data/uuid"}
[32mlogstash_1       |[0m [2019-06-11T06:17:28,835][WARN ][logstash.monitoringextension.pipelineregisterhook] xpack.monitoring.enabled has not been defined, but found elasticsearch configuration. Please explicitly set `xpack.monitoring.enabled: true` in logstash.yml
[32mlogstash_1       |[0m [2019-06-11T06:17:31,648][INFO ][logstash.licensechecker.licensereader] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elastic:xxxxxx@elasticsearch:9200/]}}
[32mlogstash_1       |[0m [2019-06-11T06:17:32,626][WARN ][logstash.licensechecker.licensereader] Restored connection to ES instance {:url=>"http://elastic:xxxxxx@elasticsearch:9200/"}
[32mlogstash_1       |[0m [2019-06-11T06:17:32,753][INFO ][logstash.licensechecker.licensereader] ES Output version determined {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:32,759][WARN ][logstash.licensechecker.licensereader] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:33,109][INFO ][logstash.monitoring.internalpipelinesource] Monitoring License OK
[32mlogstash_1       |[0m [2019-06-11T06:17:33,111][INFO ][logstash.monitoring.internalpipelinesource] Validated license for monitoring. Enabling monitoring pipeline.
[32mlogstash_1       |[0m [2019-06-11T06:17:42,014][INFO ][logstash.outputs.elasticsearch] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elastic:xxxxxx@elasticsearch:9200/]}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,062][WARN ][logstash.outputs.elasticsearch] Restored connection to ES instance {:url=>"http://elastic:xxxxxx@elasticsearch:9200/"}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,075][INFO ][logstash.outputs.elasticsearch] ES Output version determined {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,076][WARN ][logstash.outputs.elasticsearch] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,091][INFO ][logstash.outputs.elasticsearch] New Elasticsearch output {:class=>"LogStash::Outputs::ElasticSearch", :hosts=>["//elasticsearch:9200"]}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,106][INFO ][logstash.outputs.elasticsearch] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elastic:xxxxxx@elasticsearch:9200/]}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,113][WARN ][logstash.outputs.elasticsearch] Restored connection to ES instance {:url=>"http://elastic:xxxxxx@elasticsearch:9200/"}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,114][INFO ][logstash.outputs.elasticsearch] Using default mapping template
[32mlogstash_1       |[0m [2019-06-11T06:17:42,120][INFO ][logstash.outputs.elasticsearch] ES Output version determined {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,121][WARN ][logstash.outputs.elasticsearch] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,126][INFO ][logstash.outputs.elasticsearch] New Elasticsearch output {:class=>"LogStash::Outputs::ElasticSearch", :hosts=>["//elasticsearch:9200"]}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,133][INFO ][logstash.outputs.elasticsearch] Using default mapping template
[32mlogstash_1       |[0m [2019-06-11T06:17:42,135][INFO ][logstash.outputs.elasticsearch] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elastic:xxxxxx@elasticsearch:9200/]}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,147][WARN ][logstash.outputs.elasticsearch] Restored connection to ES instance {:url=>"http://elastic:xxxxxx@elasticsearch:9200/"}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,156][INFO ][logstash.outputs.elasticsearch] ES Output version determined {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,156][WARN ][logstash.outputs.elasticsearch] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,159][INFO ][logstash.outputs.elasticsearch] New Elasticsearch output {:class=>"LogStash::Outputs::ElasticSearch", :hosts=>["//elasticsearch:9200"]}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,172][INFO ][logstash.outputs.elasticsearch] Using default mapping template
[32mlogstash_1       |[0m [2019-06-11T06:17:42,245][INFO ][logstash.javapipeline    ] Starting pipeline {:pipeline_id=>"main", "pipeline.workers"=>4, "pipeline.batch.size"=>125, "pipeline.batch.delay"=>50, "pipeline.max_inflight"=>500, :thread=>"#<Thread:0x1f18653b run>"}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,251][INFO ][logstash.outputs.elasticsearch] Attempting to install template {:manage_template=>{"index_patterns"=>"logstash-*", "version"=>60001, "settings"=>{"index.refresh_interval"=>"5s", "number_of_shards"=>1, "index.lifecycle.name"=>"logstash-policy", "index.lifecycle.rollover_alias"=>"logstash"}, "mappings"=>{"dynamic_templates"=>[{"message_field"=>{"path_match"=>"message", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false}}}, {"string_fields"=>{"match"=>"*", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false, "fields"=>{"keyword"=>{"type"=>"keyword", "ignore_above"=>256}}}}}], "properties"=>{"@timestamp"=>{"type"=>"date"}, "@version"=>{"type"=>"keyword"}, "geoip"=>{"dynamic"=>true, "properties"=>{"ip"=>{"type"=>"ip"}, "location"=>{"type"=>"geo_point"}, "latitude"=>{"type"=>"half_float"}, "longitude"=>{"type"=>"half_float"}}}}}}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,252][INFO ][logstash.outputs.elasticsearch] Attempting to install template {:manage_template=>{"index_patterns"=>"logstash-*", "version"=>60001, "settings"=>{"index.refresh_interval"=>"5s", "number_of_shards"=>1, "index.lifecycle.name"=>"logstash-policy", "index.lifecycle.rollover_alias"=>"logstash"}, "mappings"=>{"dynamic_templates"=>[{"message_field"=>{"path_match"=>"message", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false}}}, {"string_fields"=>{"match"=>"*", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false, "fields"=>{"keyword"=>{"type"=>"keyword", "ignore_above"=>256}}}}}], "properties"=>{"@timestamp"=>{"type"=>"date"}, "@version"=>{"type"=>"keyword"}, "geoip"=>{"dynamic"=>true, "properties"=>{"ip"=>{"type"=>"ip"}, "location"=>{"type"=>"geo_point"}, "latitude"=>{"type"=>"half_float"}, "longitude"=>{"type"=>"half_float"}}}}}}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,264][INFO ][logstash.outputs.elasticsearch] Attempting to install template {:manage_template=>{"index_patterns"=>"logstash-*", "version"=>60001, "settings"=>{"index.refresh_interval"=>"5s", "number_of_shards"=>1, "index.lifecycle.name"=>"logstash-policy", "index.lifecycle.rollover_alias"=>"logstash"}, "mappings"=>{"dynamic_templates"=>[{"message_field"=>{"path_match"=>"message", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false}}}, {"string_fields"=>{"match"=>"*", "match_mapping_type"=>"string", "mapping"=>{"type"=>"text", "norms"=>false, "fields"=>{"keyword"=>{"type"=>"keyword", "ignore_above"=>256}}}}}], "properties"=>{"@timestamp"=>{"type"=>"date"}, "@version"=>{"type"=>"keyword"}, "geoip"=>{"dynamic"=>true, "properties"=>{"ip"=>{"type"=>"ip"}, "location"=>{"type"=>"geo_point"}, "latitude"=>{"type"=>"half_float"}, "longitude"=>{"type"=>"half_float"}}}}}}}
[32mlogstash_1       |[0m [2019-06-11T06:17:42,292][INFO ][logstash.outputs.elasticsearch] Installing elasticsearch template to _template/logstash
[32mlogstash_1       |[0m [2019-06-11T06:17:42,297][INFO ][logstash.outputs.elasticsearch] Installing elasticsearch template to _template/logstash
[32mlogstash_1       |[0m [2019-06-11T06:17:42,298][INFO ][logstash.outputs.elasticsearch] Installing elasticsearch template to _template/logstash
[32mlogstash_1       |[0m [2019-06-11T06:17:42,545][INFO ][logstash.outputs.elasticsearch] Creating rollover alias <logstash-{now/d}-000001>
[32mlogstash_1       |[0m [2019-06-11T06:17:42,557][INFO ][logstash.outputs.elasticsearch] Creating rollover alias <logstash-{now/d}-000001>
[32mlogstash_1       |[0m [2019-06-11T06:17:42,563][INFO ][logstash.outputs.elasticsearch] Creating rollover alias <logstash-{now/d}-000001>
[32mlogstash_1       |[0m [2019-06-11T06:17:42,728][INFO ][logstash.outputs.elasticsearch] Rollover Alias <logstash-{now/d}-000001> already exists. Skipping
[32mlogstash_1       |[0m [2019-06-11T06:17:42,732][INFO ][logstash.outputs.elasticsearch] Rollover Alias <logstash-{now/d}-000001> already exists. Skipping
[32mlogstash_1       |[0m [2019-06-11T06:17:42,817][INFO ][logstash.outputs.elasticsearch] Installing ILM policy {"policy"=>{"phases"=>{"hot"=>{"actions"=>{"rollover"=>{"max_size"=>"50gb", "max_age"=>"30d"}}}}}} to _ilm/policy/logstash-policy
[32mlogstash_1       |[0m [2019-06-11T06:17:42,817][INFO ][logstash.outputs.elasticsearch] Installing ILM policy {"policy"=>{"phases"=>{"hot"=>{"actions"=>{"rollover"=>{"max_size"=>"50gb", "max_age"=>"30d"}}}}}} to _ilm/policy/logstash-policy
[32mlogstash_1       |[0m [2019-06-11T06:17:42,817][INFO ][logstash.outputs.elasticsearch] Installing ILM policy {"policy"=>{"phases"=>{"hot"=>{"actions"=>{"rollover"=>{"max_size"=>"50gb", "max_age"=>"30d"}}}}}} to _ilm/policy/logstash-policy
[32mlogstash_1       |[0m [2019-06-11T06:17:43,162][INFO ][logstash.javapipeline    ] Pipeline started {"pipeline.id"=>"main"}
[32mlogstash_1       |[0m [2019-06-11T06:17:43,232][INFO ][logstash.inputs.tcp      ] Starting tcp input listener {:address=>"0.0.0.0:5000", :ssl_enable=>"false"}
[32mlogstash_1       |[0m [2019-06-11T06:17:43,323][INFO ][logstash.agent           ] Pipelines running {:count=>1, :running_pipelines=>[:main], :non_running_pipelines=>[]}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,044][WARN ][logstash.outputs.elasticsearch] You are using a deprecated config setting "document_type" set in elasticsearch. Deprecated settings will continue to work, but are scheduled for removal from logstash in the future. Document types are being deprecated in Elasticsearch 6.0, and removed entirely in 7.0. You should avoid this feature If you have any questions about this, please visit the #logstash channel on freenode irc. {:name=>"document_type", :plugin=><LogStash::Outputs::ElasticSearch bulk_path=>"/_monitoring/bulk?system_id=logstash&system_api_version=7&interval=1s", password=><password>, hosts=>[http://elasticsearch:9200], sniffing=>false, manage_template=>false, id=>"61217436ba74368dd34f5b7464eeea6e43d6b014cfc9e111093960789f46ecd1", user=>"elastic", document_type=>"%{[@metadata][document_type]}", enable_metric=>true, codec=><LogStash::Codecs::Plain id=>"plain_2e217eda-9a0b-4be9-ab95-b0c64b5be995", enable_metric=>true, charset=>"UTF-8">, workers=>1, template_name=>"logstash", template_overwrite=>false, doc_as_upsert=>false, script_type=>"inline", script_lang=>"painless", script_var_name=>"event", scripted_upsert=>false, retry_initial_interval=>2, retry_max_interval=>64, retry_on_conflict=>1, ilm_enabled=>"auto", ilm_rollover_alias=>"logstash", ilm_pattern=>"{now/d}-000001", ilm_policy=>"logstash-policy", action=>"index", ssl_certificate_verification=>true, sniffing_delay=>5, timeout=>60, pool_max=>1000, pool_max_per_route=>100, resurrect_delay=>5, validate_after_inactivity=>10000, http_compression=>false>}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,193][INFO ][logstash.outputs.elasticsearch] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elastic:xxxxxx@elasticsearch:9200/]}}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,206][WARN ][logstash.outputs.elasticsearch] Restored connection to ES instance {:url=>"http://elastic:xxxxxx@elasticsearch:9200/"}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,220][INFO ][logstash.outputs.elasticsearch] ES Output version determined {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,220][WARN ][logstash.outputs.elasticsearch] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>7}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,231][INFO ][logstash.outputs.elasticsearch] New Elasticsearch output {:class=>"LogStash::Outputs::ElasticSearch", :hosts=>["http://elasticsearch:9200"]}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,238][INFO ][logstash.javapipeline    ] Starting pipeline {:pipeline_id=>".monitoring-logstash", "pipeline.workers"=>1, "pipeline.batch.size"=>2, "pipeline.batch.delay"=>50, "pipeline.max_inflight"=>2, :thread=>"#<Thread:0x5e94f2cd run>"}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,285][INFO ][logstash.javapipeline    ] Pipeline started {"pipeline.id"=>".monitoring-logstash"}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,305][INFO ][logstash.agent           ] Pipelines running {:count=>2, :running_pipelines=>[:".monitoring-logstash", :main], :non_running_pipelines=>[]}
[32mlogstash_1       |[0m [2019-06-11T06:17:44,828][INFO ][logstash.agent           ] Successfully started Logstash API endpoint {:port=>9600}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:kibana@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:elasticsearch@undefined","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:xpack_main@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:graph@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:monitoring@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:spaces@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["security","warning"],"pid":1,"message":"Generating a random key for xpack.security.encryptionKey. To prevent sessions from being invalidated on restart, please set xpack.security.encryptionKey in kibana.yml"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["security","warning"],"pid":1,"message":"Session cookies will be transmitted over insecure connections. This is not recommended."}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:security@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:searchprofiler@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:ml@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:tilemap@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:watcher@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:grokdebugger@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:dashboard_mode@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:logstash@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:beats_management@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:apm_oss@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:apm@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:tile_map@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:task_manager@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:maps@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:interpreter@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:canvas@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:license_management@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:cloud@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:index_management@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:console@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:console_extensions@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:notifications@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:index_lifecycle_management@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:infra@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:rollup@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:remote_clusters@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:cross_cluster_replication@7.1.1","info"],"pid":1,"state":"yellow","message":"Status changed from uninitialized to yellow - Waiting for Elasticsearch","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:translations@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:upgrade_assistant@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:uptime@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:oss_telemetry@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:metrics@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:26Z","tags":["status","plugin:timelion@undefined","info"],"pid":1,"state":"green","message":"Status changed from uninitialized to green - Ready","prevState":"uninitialized","prevMsg":"uninitialized"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:elasticsearch@undefined","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["license","info","xpack"],"pid":1,"message":"Imported license information from Elasticsearch for the [data] cluster: mode: trial | status: active | expiry date: 2019-07-11T06:17:22+00:00"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:xpack_main@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:graph@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:searchprofiler@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
[35mkibana_1         |[0m {"type":"log","@timestamp":"2019-06-11T06:17:28Z","tags":["status","plugin:ml@7.1.1","info"],"pid":1,"state":"green","message":"Status changed from yellow to green - Ready","prevState":"yellow","prevMsg":"Waiting for Elasticsearch"}
